volume,volume_weighted_average_price,open,close,high,low,timestamp,number_of_transactions
1.4897334e7,78.3037,79.04,77.64,79.4915,77.47,2021-08-02T04:00:00.0,128943
2.5807609e7,79.8162,78.873,80.86,81.07,77.94,2021-08-03T04:00:00.0,192046
2.9149037e7,81.5144,80.45,81.98,83.09,79.54,2021-08-04T04:00:00.0,224273
1.4820989e7,81.7569,82.14,81.49,83.07,81.16,2021-08-05T04:00:00.0,127067
1.4612555e7,82.1228,81.2,82.0,82.88,81.05,2021-08-06T04:00:00.0,116694
1.3363279e7,80.6034,81.73,80.21,82.04,80.08,2021-08-09T04:00:00.0,118863
4.0705022e7,76.6564,79.82,75.91,79.82,75.77,2021-08-10T04:00:00.0,293922
3.1621853e7,74.6835,76.04,75.03,76.05,73.72,2021-08-11T04:00:00.0,220320
7.2213554e7,69.9647,72.18,70.25,72.2,68.81,2021-08-12T04:00:00.0,504261
2.5301392e7,70.7047,70.05,70.92,71.24,69.88,2021-08-13T04:00:00.0,187778
1.8131946e7,70.6347,70.2,70.93,71.76,69.92,2021-08-16T04:00:00.0,133192
1.7510803e7,70.4696,70.17,70.78,71.447,69.613,2021-08-17T04:00:00.0,132376
1.390559e7,71.2076,71.25,70.62,71.88,70.58,2021-08-18T04:00:00.0,112518
1.8017599e7,70.0406,70.14,70.28,70.82,69.04,2021-08-19T04:00:00.0,149759
1.454309e7,70.1748,70.14,70.23,71.03,69.58,2021-08-20T04:00:00.0,109118
2.2264966e7,71.0815,70.84,71.74,71.88,68.9,2021-08-23T04:00:00.0,144318
1.8091128e7,72.1078,72.14,71.98,72.69,71.69,2021-08-24T04:00:00.0,148159
3.6552132e7,74.2624,72.79,74.04,77.03,72.1799,2021-08-25T04:00:00.0,261902
2.0315127e7,72.537,73.23,72.77,73.24,71.7,2021-08-26T04:00:00.0,157144
1.4994166e7,73.6425,72.46,74.0,74.15,72.1504,2021-08-27T04:00:00.0,122534
1.2810663e7,73.3659,74.12,73.16,74.75,72.835,2021-08-30T04:00:00.0,114003
1.4807376e7,73.8965,73.68,73.7,74.62,73.32,2021-08-31T04:00:00.0,116087
1.3998556e7,73.6854,74.32,73.72,74.32,73.02,2021-09-01T04:00:00.0,115674
1.481705e7,73.3526,73.21,73.99,74.01,72.305,2021-09-02T04:00:00.0,130176
9.225452e6,73.9934,74.0,73.81,74.72,73.6,2021-09-03T04:00:00.0,78713
1.2185605e7,73.5386,73.755,73.64,74.49,73.16,2021-09-07T04:00:00.0,100766
1.737548e7,71.953,73.2,72.27,73.24,71.11,2021-09-08T04:00:00.0,149074
1.4638051e7,72.6158,71.63,72.87,73.27,71.42,2021-09-09T04:00:00.0,113812
1.8240604e7,74.3587,73.77,73.5,75.625,73.46,2021-09-10T04:00:00.0,155408
1.6073147e7,74.3047,74.56,74.35,75.22,72.6,2021-09-13T04:00:00.0,139749
1.4227891e7,73.5274,73.79,73.49,74.12,72.91,2021-09-14T04:00:00.0,117460
1.5565917e7,73.2141,72.95,73.82,73.93,71.76,2021-09-15T04:00:00.0,122193
1.2867652e7,74.2244,73.3,74.63,74.96,72.78,2021-09-16T04:00:00.0,102937
2.0449629e7,74.0167,74.405,74.3,74.5,73.3201,2021-09-17T04:00:00.0,108977
2.3228318e7,72.0939,72.6,72.37,72.76,71.19,2021-09-20T04:00:00.0,160594
1.6006387e7,72.3691,72.92,72.14,73.13,71.66,2021-09-21T04:00:00.0,101740
1.6996129e7,73.8991,73.04,73.97,74.58,72.64,2021-09-22T04:00:00.0,119641
1.7304513e7,74.2233,73.61,74.04,74.79,73.25,2021-09-23T04:00:00.0,120606
1.4804342e7,73.9612,73.295,74.05,74.5,73.07,2021-09-24T04:00:00.0,107900
1.8435175e7,75.1141,73.65,75.18,75.88,73.51,2021-09-27T04:00:00.0,144035
2.7311541e7,73.1102,74.5,73.1,74.99,73.06,2021-09-28T04:00:00.0,230233
3.8169155e7,71.8263,71.16,71.64,73.32,70.22,2021-09-29T04:00:00.0,275609
1.7280558e7,71.4858,72.2,70.98,72.6,70.86,2021-09-30T04:00:00.0,139674
1.7813795e7,70.9766,71.34,70.99,71.57,70.1,2021-10-01T04:00:00.0,143137
1.9525749e7,70.7351,70.6,70.62,71.57,70.36,2021-10-04T04:00:00.0,153015
1.4496645e7,70.5491,71.21,70.5,71.21,69.61,2021-10-05T04:00:00.0,116679
1.7899257e7,69.7144,69.8,69.94,70.38,69.03,2021-10-06T04:00:00.0,143674
1.5193105e7,71.0121,70.4,70.54,71.67,70.12,2021-10-07T04:00:00.0,111695
1.436096e7,70.1493,70.93,70.12,70.94,69.7,2021-10-08T04:00:00.0,103154
1.2696535e7,69.7862,69.9,69.22,70.355,69.18,2021-10-11T04:00:00.0,99421
3.6911713e7,66.8235,69.3891,66.72,69.4304,65.67,2021-10-12T04:00:00.0,267191
1.7472422e7,66.637,66.74,66.38,67.4201,66.23,2021-10-13T04:00:00.0,129643
1.5541629e7,67.716,67.28,67.8,68.08,66.81,2021-10-14T04:00:00.0,119844
1.1786145e7,67.8318,68.09,67.68,68.4584,67.48,2021-10-15T04:00:00.0,87715
1.1847158e7,67.1564,67.01,67.26,67.628,66.29,2021-10-18T04:00:00.0,94070
1.6430284e7,67.248,67.37,67.57,67.889,66.64,2021-10-19T04:00:00.0,126213
1.945779e7,68.3246,67.2,68.27,69.2,67.01,2021-10-20T04:00:00.0,141356
1.1095699e7,68.1028,67.95,68.64,68.7,67.67,2021-10-21T04:00:00.0,87278
1.7892148e7,67.8227,68.51,67.51,69.09,67.085,2021-10-22T04:00:00.0,130406
2.3341333e7,69.3565,69.62,68.76,71.12,68.54,2021-10-25T04:00:00.0,169038
1.42679e7,69.0838,69.37,68.94,69.82,68.47,2021-10-26T04:00:00.0,111788
1.3497853e7,68.2017,68.52,68.24,68.695,67.45,2021-10-27T04:00:00.0,120210
1.6954436e7,69.5662,69.29,69.58,70.35,69.18,2021-10-28T04:00:00.0,132188
1.1440853e7,69.015,68.385,69.1,69.55,68.04,2021-10-29T04:00:00.0,94564
1.1988416e7,70.3981,68.97,70.7,70.97,68.94,2021-11-01T04:00:00.0,101849
